age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
21.0,Local-gov,102942,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,40.0,United-States,<=50K
40.0,Self-emp-not-inc,165815,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,,United-States,<=50K
36.0,Private,228157,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40.0,Laos,<=50K
39.0,State-gov,141420,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40.0,United-States,<=50K
37.0,Private,213726,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,Philippines,<=50K
51.0,Private,249741,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
55.0,Self-emp-not-inc,105582,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,2228,0,50.0,United-States,<=50K
38.0,Private,234962,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2829,0,,Mexico,<=50K
,?,35507,Some-college,10,Never-married,?,Own-child,White,Female,1055,0,40.0,United-States,<=50K
70.0,Private,195739,10th,6,Widowed,,Unmarried,White,Male,0,0,45.0,United-States,<=50K
18.0,Private,156764,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
33.0,Private,168981,1st-4th,2,Never-married,Sales,Own-child,White,Female,0,0,24.0,United-States,<=50K
37.0,Private,211154,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,52.0,United-States,<=50K
59.0,Private,243226,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
35.0,Private,141896,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,152453,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,Guatemala,<=50K
65.0,Private,109221,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,0,3175,60.0,Puerto-Rico,<=50K
24.0,Private,100669,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,30.0,United-States,<=50K
26.0,Private,375499,10th,6,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20.0,United-States,<=50K
38.0,Private,351299,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50.0,United-States,<=50K
26.0,Private,314798,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,,United-States,<=50K
61.0,Private,668362,1st-4th,2,Widowed,,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
28.0,Private,120645,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40.0,United-States,<=50K
19.0,?,112780,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30.0,United-States,<=50K
32.0,Private,35595,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,199336,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25.0,United-States,<=50K
20.0,?,201766,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35.0,United-States,<=50K
46.0,Private,133616,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40.0,United-States,<=50K
,Private,235853,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
33.0,Private,261943,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,Guatemala,<=50K
48.0,Private,309212,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,40.0,Germany,<=50K
20.0,Local-gov,240517,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20.0,United-States,<=50K
,?,361817,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,25.0,United-States,<=50K
47.0,Private,207207,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,45.0,United-States,<=50K
,Private,168981,HS-grad,9,Married-civ-spouse,,Own-child,White,Female,0,0,38.0,United-States,<=50K
24.0,Private,235894,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
,Private,568490,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
,Private,163140,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,,United-States,<=50K
32.0,Private,238944,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
42.0,Private,108502,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,42.0,United-States,<=50K
,Private,218215,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,35.0,United-States,<=50K
22.0,Private,317019,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,20.0,United-States,<=50K
,Private,364631,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40.0,Mexico,<=50K
34.0,Self-emp-not-inc,177639,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
20.0,Private,286734,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,35.0,United-States,<=50K
,Private,103588,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40.0,United-States,<=50K
37.0,Private,185325,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44.0,United-States,<=50K
,Private,260327,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,18.0,United-States,<=50K
22.0,Private,315524,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Male,0,0,30.0,,<=50K
23.0,Private,129121,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30.0,,<=50K
,Federal-gov,88564,7th-8th,4,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40.0,,<=50K
66.0,Self-emp-not-inc,298834,Assoc-voc,11,Married-civ-spouse,,Husband,White,Male,0,0,50.0,United-States,<=50K
65.0,?,104454,Bachelors,13,Widowed,?,Unmarried,White,Female,0,0,40.0,United-States,<=50K
34.0,Self-emp-not-inc,260560,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
28.0,Private,337424,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,,United-States,<=50K
21.0,Private,188923,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,55.0,United-States,<=50K
17.0,Private,275051,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,8.0,United-States,<=50K
28.0,Private,102533,Some-college,10,Separated,,Not-in-family,Black,Male,0,0,40.0,United-States,<=50K
40.0,Private,145178,Some-college,10,Divorced,Craft-repair,Unmarried,Black,Female,0,0,30.0,United-States,<=50K
41.0,Private,114157,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
35.0,Local-gov,182074,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,0,0,42.0,United-States,<=50K
25.0,Private,195994,1st-4th,2,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40.0,Guatemala,<=50K
36.0,Private,175643,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35.0,United-States,<=50K
27.0,Private,230563,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
27.0,Private,189530,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35.0,United-States,<=50K
23.0,Private,209483,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,50.0,United-States,<=50K
41.0,Self-emp-not-inc,443508,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,<=50K
22.0,Private,37894,HS-grad,9,Separated,Other-service,Other-relative,White,Male,0,0,,United-States,<=50K
19.0,Private,60661,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,52.0,United-States,<=50K
37.0,Private,159383,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40.0,United-States,<=50K
26.0,Private,359543,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40.0,Mexico,<=50K
18.0,Private,201901,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10.0,,<=50K
30.0,Private,203488,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50.0,United-States,<=50K
29.0,?,19793,Some-college,10,Divorced,?,Unmarried,White,Female,0,0,8.0,United-States,<=50K
,Private,129761,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40.0,United-States,<=50K
27.0,Private,204515,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,36.0,United-States,<=50K
18.0,Private,234953,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25.0,United-States,<=50K
27.0,Private,310850,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50.0,,<=50K
25.0,Private,231016,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,4650,0,37.0,United-States,<=50K
60.0,Private,174486,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
20.0,Private,304710,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,,United-States,<=50K
20.0,Private,216889,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,140985,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,25.0,United-States,<=50K
26.0,Local-gov,33604,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,,,<=50K
29.0,Local-gov,132412,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,,United-States,<=50K
27.0,Private,125298,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,50.0,United-States,<=50K
68.0,?,186266,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,8.0,United-States,<=50K
20.0,Private,148351,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40.0,?,<=50K
30.0,Private,33945,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,,<=50K
76.0,Self-emp-not-inc,42162,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,2.0,United-States,<=50K
31.0,Private,112115,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,<=50K
50.0,Private,213041,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40.0,United-States,<=50K
31.0,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40.0,,<=50K
23.0,Private,376416,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
29.0,Private,146764,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35.0,United-States,<=50K
22.0,?,186452,Some-college,10,Never-married,?,Own-child,White,Male,0,0,36.0,United-States,<=50K
33.0,Private,123920,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40.0,United-States,<=50K
58.0,Private,195878,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40.0,Mexico,<=50K
39.0,Self-emp-not-inc,597843,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50.0,Columbia,<=50K
17.0,Private,247580,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,18.0,United-States,<=50K
25.0,Private,66935,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40.0,United-States,<=50K
36.0,Private,115360,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464,0,40.0,United-States,<=50K
27.0,Private,445480,12th,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
,Private,199884,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,45.0,United-States,<=50K
52.0,Private,134184,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,2597,0,36.0,United-States,<=50K
19.0,Private,199480,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25.0,United-States,<=50K
32.0,Private,102858,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,42.0,United-States,<=50K
,Self-emp-not-inc,111483,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,50.0,United-States,<=50K
49.0,Private,186256,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,30.0,,<=50K
22.0,Federal-gov,274103,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,10.0,United-States,<=50K
65.0,Local-gov,179411,HS-grad,9,Widowed,Tech-support,Unmarried,White,Female,0,0,35.0,United-States,<=50K
49.0,Self-emp-not-inc,56841,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70.0,United-States,<=50K
,Private,278940,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40.0,United-States,<=50K
44.0,Private,150533,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,1876,55.0,United-States,<=50K
25.0,Private,211531,12th,8,Never-married,,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
28.0,Private,285897,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,<=50K
20.0,Private,400443,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20.0,,<=50K
,Private,216145,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
,?,447079,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,15.0,United-States,<=50K
30.0,Private,277314,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40.0,United-States,<=50K
27.0,Private,209801,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45.0,?,<=50K
20.0,Private,258509,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40.0,United-States,<=50K
19.0,Private,69151,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25.0,United-States,<=50K
21.0,State-gov,196827,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Male,0,0,10.0,,<=50K
33.0,Self-emp-not-inc,223046,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
,Private,34402,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,60.0,United-States,<=50K
56.0,Private,436651,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20.0,,<=50K
43.0,Federal-gov,19914,Some-college,10,Widowed,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15.0,United-States,<=50K
28.0,Private,87632,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43.0,United-States,<=50K
36.0,Private,355053,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,28.0,United-States,<=50K
24.0,?,324469,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,38.0,United-States,<=50K
28.0,Private,175537,Some-college,10,Separated,,Unmarried,Black,Female,0,0,37.0,United-States,<=50K
21.0,Private,243368,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25.0,Mexico,<=50K
30.0,Private,402539,HS-grad,9,Never-married,,Unmarried,White,Female,0,0,40.0,United-States,<=50K
,Self-emp-not-inc,202560,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,,,<=50K
,Private,213894,11th,7,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
50.0,Private,166220,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,3942,0,40.0,United-States,<=50K
29.0,Private,340534,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,44.0,United-States,<=50K
,Private,349898,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44.0,United-States,<=50K
68.0,Self-emp-not-inc,365020,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,<=50K
27.0,Self-emp-not-inc,151402,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1573,70.0,United-States,<=50K
37.0,Private,167396,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40.0,Guatemala,<=50K
39.0,Private,156261,Some-college,10,Divorced,,Unmarried,White,Female,0,0,38.0,United-States,<=50K
37.0,Self-emp-not-inc,33394,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70.0,United-States,<=50K
24.0,Private,103064,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,55.0,United-States,<=50K
50.0,Private,185354,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,35.0,United-States,<=50K
32.0,Private,375833,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,40.0,,<=50K
18.0,?,71076,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40.0,United-States,<=50K
32.0,Self-emp-inc,235847,Masters,14,Never-married,,Not-in-family,White,Female,0,0,52.0,United-States,<=50K
19.0,Private,240468,Some-college,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40.0,,<=50K
23.0,Local-gov,255252,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,,United-States,<=50K
41.0,Private,170331,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60.0,,<=50K
40.0,Private,163985,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24.0,United-States,<=50K
,Private,249271,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
20.0,?,55263,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40.0,,<=50K
36.0,Private,280570,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,45.0,United-States,<=50K
33.0,?,202366,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,32.0,United-States,<=50K
,Private,115892,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,111415,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70.0,United-States,<=50K
18.0,Private,156874,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,27.0,United-States,<=50K
,Private,520759,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,30.0,United-States,<=50K
40.0,Private,222848,10th,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32.0,United-States,<=50K
61.0,Private,142922,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,<=50K
37.0,Self-emp-inc,205852,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,45.0,United-States,<=50K
54.0,Private,466502,7th-8th,4,Widowed,,Unmarried,White,Male,0,0,30.0,United-States,<=50K
36.0,Private,179666,12th,8,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40.0,United-States,<=50K
18.0,Private,151866,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20.0,United-States,<=50K
29.0,?,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
25.0,Private,288519,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
51.0,Private,207449,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,,United-States,<=50K
,Private,54440,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30.0,United-States,<=50K
36.0,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45.0,United-States,<=50K
31.0,Private,361497,7th-8th,4,Never-married,,Other-relative,White,Male,0,0,60.0,Portugal,<=50K
28.0,Private,68393,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,46.0,United-States,<=50K
32.0,State-gov,19513,Masters,14,Never-married,,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,,<=50K
38.0,Private,219902,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,30.0,United-States,<=50K
27.0,Private,146687,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
30.0,Private,91145,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,55.0,United-States,<=50K
46.0,Private,182128,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,6497,0,,United-States,<=50K
50.0,Private,170050,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
